Freq.	V(n003)
1.28824955169321e+005	-4.14387558625617e-003,-7.24743603768341e-001
1.30316677845237e+005	-1.67530355893730e-002,-7.30641316112048e-001
1.31825673855648e+005	-3.01170958738214e-002,-7.36767377044511e-001
1.33352143216340e+005	-4.43187071713709e-002,-7.43107538207635e-001
1.34896288259173e+005	-5.94496824540254e-002,-7.49640519632836e-001
1.36458313658900e+005	-7.56118448114883e-002,-7.56336144999888e-001
1.38038426460296e+005	-9.29178393201711e-002,-7.63153027373379e-001
1.39636836105602e+005	-1.11491840819144e-001,-7.70035707036846e-001
1.41253754462283e+005	-1.31470055276482e-001,-7.76911127744153e-001
1.42889395851118e+005	-1.53000864667135e-001,-7.83684324393323e-001
1.44543977074601e+005	-1.76244399732889e-001,-7.90233187644304e-001
1.46217717445680e+005	-2.01371236789564e-001,-7.96402175866557e-001
1.47910838816829e+005	-2.28559799009233e-001,-8.01994872562736e-001
1.49623565609452e+005	-2.57991895839169e-001,-8.06765354427578e-001
1.51356124843629e+005	-2.89845657091997e-001,-8.10408465709069e-001
1.53108746168212e+005	-3.24284920631044e-001,-8.12549322548036e-001
1.54881661891257e+005	-3.61443941973766e-001,-8.12732740681489e-001
1.56675107010824e+005	-4.01406168397967e-001,-8.10413842079128e-001
1.58489319246120e+005	-4.44175864468536e-001,-8.04951895749305e-001
1.60324539069013e+005	-4.89641760777153e-001,-7.95610496056996e-001
1.62181009735902e+005	-5.37532867258927e-001,-7.81568402426993e-001
1.64058977319963e+005	-5.87368440817944e-001,-7.61946511634035e-001
1.65958690743766e+005	-6.38407074110260e-001,-7.35856991838404e-001
1.67880401812266e+005	-6.89603973950439e-001,-7.02479721073897e-001
1.69824365246184e+005	-7.39590123124437e-001,-6.61167727875275e-001
1.71790838715769e+005	-7.86690589579720e-001,-6.11576356613047e-001
1.73780082874948e+005	-8.28999087872690e-001,-5.53800398821470e-001
1.75792361395879e+005	-8.64518900211015e-001,-4.88491597922077e-001
1.77827941003903e+005	-8.91364725581613e-001,-4.16920680082411e-001
1.79887091512889e+005	-9.07998237348882e-001,-3.40949985293261e-001
1.81970085861009e+005	-9.13449841332911e-001,-2.62899490657927e-001
1.84077200146906e+005	-9.07471330806117e-001,-1.85318425079454e-001
1.86208713666298e+005	-8.90576659105984e-001,-1.10706046882548e-001
1.88364908948991e+005	-8.63958818257385e-001,-4.12436381785724e-002
1.90546071796336e+005	-8.29307011418504e-001,2.14043828484537e-002
1.92752491319105e+005	-7.88573710724235e-001,7.61868798025941e-002
1.94984459975816e+005	-7.43746267195129e-001,1.22658936991503e-001
1.97242273611497e+005	-6.96664368492971e-001,1.60896107387223e-001
1.99526231496900e+005	-6.48902634435129e-001,1.91366130161330e-001
2.01836636368168e+005	-6.01717416178418e-001,2.14791921587348e-001
2.04173794466965e+005	-5.56044293276698e-001,2.32029415568154e-001
2.06538015581065e+005	-5.12528465841775e-001,2.43972038987543e-001
2.08929613085416e+005	-4.71571741622608e-001,2.51484228112984e-001
2.11348903983677e+005	-4.33384013463047e-001,2.55360715467069e-001
2.13796208950236e+005	-3.98031693262715e-001,2.56305894449776e-001
2.16271852372715e+005	-3.65479311284458e-001,2.54927305795933e-001
2.18776162394968e+005	-3.35623056759053e-001,2.51738135287687e-001
2.21309470960577e+005	-3.08316544598943e-001,2.47164830040520e-001
2.23872113856847e+005	-2.83389826589441e-001,2.41557120068069e-001
2.26464430759319e+005	-2.60662906940649e-001,2.35198697255069e-001
2.29086765276791e+005	-2.39954990719185e-001,2.28317517604434e-001
2.31739464996862e+005	-2.21090535536190e-001,2.21095182219610e-001
2.34422881532006e+005	-2.03902978593127e-001,2.13675167305766e-001
2.37137370566180e+005	-1.88236818319481e-001,2.06169862934583e-001
2.39883291901963e+005	-1.73948562501268e-001,1.98666485259232e-001
2.42661009508256e+005	-1.60906918880085e-001,1.91231977770616e-001
2.45470891568518e+005	-1.48992498454650e-001,1.83917035328944e-001
2.48313310529572e+005	-1.38097221912422e-001,1.76759384202194e-001
2.51188643150973e+005	-1.28123560761205e-001,1.69786441160642e-001
2.54097270554946e+005	-1.18983702113357e-001,1.63017460267714e-001
2.57039578276902e+005	-1.10598695699787e-001,1.56465260526532e-001
2.60015956316543e+005	-1.02897620353649e-001,1.50137612692923e-001
2.63026799189554e+005	-9.58167924327722e-002,1.44038350169453e-001
2.66072505979897e+005	-8.92990285870634e-002,1.38168257254985e-001
2.69153480392708e+005	-8.32929685512804e-002,1.32525778157374e-001
2.72270130807808e+005	-7.77524592574931e-002,1.27107581954339e-001
2.75422870333833e+005	-7.26359987980509e-002,1.21909011917140e-001
2.78612116862994e+005	-6.79062371181558e-002,1.16924442084606e-001
2.81838293126463e+005	-6.35295294163781e-002,1.12147559490765e-001
2.85101826750408e+005	-5.94755378288709e-002,1.07571586826955e-001
2.88403150312678e+005	-5.57168768929992e-002,1.03189457402191e-001
2.91742701400135e+005	-5.22287984076955e-002,9.89939519213273e-002
2.95120922666657e+005	-4.89889115487566e-002,9.49778047190956e-002
2.98538261891814e+005	-4.59769344022004e-002,9.11337855793024e-002
3.01995172040220e+005	-4.31744734112195e-002,8.74547620587783e-002
3.05492111321570e+005	-4.05648275687304e-002,8.39337462658545e-002
3.09029543251378e+005	-3.81328145134414e-002,8.05639292653520e-002
3.12607936712415e+005	-3.58646159942425e-002,7.73387056580291e-002
3.16227766016857e+005	-3.37476404510762e-002,7.42516903814411e-002
3.19889510969160e+005	-3.17704007184541e-002,7.12967293766856e-002
3.23593656929648e+005	-2.99224050903306e-002,6.84679054419505e-002
3.27340694878859e+005	-2.81940601930538e-002,6.57595403334681e-002
3.31131121482612e+005	-2.65765842981061e-002,6.31661939649109e-002
3.34965439157849e+005	-2.50619298701770e-002,6.06826613874377e-002
3.38844156139224e+005	-2.36427142907184e-002,5.83039680965137e-002
3.42767786546472e+005	-2.23121578244720e-002,5.60253641018855e-002
3.46736850452553e+005	-2.10640280083935e-002,5.38423171085589e-002
3.50751873952590e+005	-1.98925897406733e-002,5.17505050851985e-002
3.54813389233598e+005	-1.87925604337635e-002,4.97458084387306e-002
3.58921934645028e+005	-1.77590696709065e-002,4.78243019674343e-002
3.63078054770124e+005	-1.67876228719309e-002,4.59822467273224e-002
3.67282300498108e+005	-1.58740685321677e-002,4.42160819164015e-002
3.71535229097196e+005	-1.50145686492818e-002,4.25224168570957e-002
3.75837404288468e+005	-1.42055719974936e-002,4.08980231375808e-002
3.80189396320585e+005	-1.34437899478785e-002,3.93398269571063e-002
3.84591782045378e+005	-1.27261745678702e-002,3.78449017078510e-002
3.89045144994305e+005	-1.20498987633508e-002,3.64104608158631e-002
3.93550075455802e+005	-1.14123382533239e-002,3.50338508556976e-002
3.98107170553522e+005	-1.08110551905892e-002,3.37125449470981e-002
4.02717034325485e+005	-1.02437832624695e-002,3.24441364371471e-002
4.07380277804139e+005	-9.70841412383624e-003,3.12263328674820e-002
4.12097519097356e+005	-9.20298503073389e-003,3.00569502232275e-002
4.16869383470362e+005	-8.72566755709055e-003,2.89339074580577e-002
4.21696503428609e+005	-8.27475728954582e-003,2.78552212881371e-002
4.26579518801620e+005	-7.84866440653069e-003,2.68190012464870e-002
4.31519076827793e+005	-7.44590505757386e-003,2.58234449884811e-002
4.36515832240194e+005	-7.06509346753726e-003,2.48668338386325e-002
4.41570447353341e+005	-6.70493469823299e-003,2.39475285685186e-002
4.46683592150992e+005	-6.36421800676299e-003,2.30639653955565e-002
4.51855944374951e+005	-6.04181074605206e-003,2.22146521923528e-002
4.57088189614904e+005	-5.73665275850486e-003,2.13981648964727e-002
4.62381021399290e+005	-5.44775121858519e-003,2.06131441106717e-002
4.67735141287228e+005	-5.17417588446136e-003,1.98582918839023e-002
4.73151258961511e+005	-4.91505472274336e-003,1.91323686637160e-002
4.78630092322669e+005	-4.66956987380970e-003,1.84341904110227e-002
4.84172367584131e+005	-4.43695392833056e-003,1.77626258685304e-002
4.89778819368478e+005	-4.21648648837944e-003,1.71165939745654e-002
4.95450190804822e+005	-4.00749098902473e-003,1.64950614143472e-002
5.01187233627305e+005	-3.80933175853657e-003,1.58970403011746e-002
5.06990708274737e+005	-3.62141129736132e-003,1.53215859803522e-002
5.12861383991398e+005	-3.44316775783064e-003,1.47677949490527e-002
5.18800038928995e+005	-3.27407260820622e-003,1.42348028856683e-002
5.24807460249807e+005	-3.11362846613415e-003,1.37217827825485e-002
5.30884444231023e+005	-2.96136708791199e-003,1.32279431763542e-002
5.37031796370288e+005	-2.81684750117139e-003,1.27525264705769e-002
5.43250331492469e+005	-2.67965426966411e-003,1.22948073450771e-002
5.49540873857661e+005	-2.54939587982033e-003,1.18540912477850e-002
5.55904257270440e+005	-2.42570323963660e-003,1.14297129639837e-002
5.62341325190386e+005	-2.30822828125625e-003,1.10210352588590e-002
5.68852930843879e+005	-2.19664265933504e-003,1.06274475892446e-002
5.75439937337195e+005	-2.09063653794801e-003,1.02483648807319e-002
5.82103217770910e+005	-1.98991745939584e-003,9.88322636652987e-003
5.88843655355628e+005	-1.89420928881652e-003,9.53149448467606e-003
5.95662143529050e+005	-1.80325122900671e-003,9.19265383039389e-003
6.02559586074397e+005	-1.71679690031116e-003,8.86621016057917e-003
6.09536897240209e+005	-1.63461348085191e-003,8.55168944757469e-003
6.16595001861523e+005	-1.55648090274699e-003,8.24863697955682e-003
6.23734835482460e+005	-1.48219110031211e-003,7.95661650501356e-003
6.30957344480235e+005	-1.41154730655438e-003,7.67520941894010e-003
6.38263486190591e+005	-1.34436339455402e-003,7.40401398851547e-003
6.45654229034698e+005	-1.28046326059392e-003,7.14264461615313e-003
6.53130552647516e+005	-1.21968024613751e-003,6.89073113794002e-003
6.60693448007640e+005	-1.16185659597647e-003,6.64791815559305e-003
6.68343917568659e+005	-1.10684295007210e-003,6.41386440016893e-003
6.76082975392027e+005	-1.05449786680006e-003,6.18824212586459e-003
6.83911647281475e+005	-1.00468737547866e-003,5.97073653233998e-003
6.91830970918982e+005	-9.57284556217548e-004,5.76104521408416e-003
6.99841996002320e+005	-9.12169145267730e-004,5.55887763542931e-003
7.07945784384185e+005	-8.69227164186416e-004,5.36395462989598e-003
7.16143410212950e+005	-8.28350571251970e-004,5.17600792262672e-003
7.24435960075038e+005	-7.89436933676814e-004,4.99477967473475e-003
7.32824533138953e+005	-7.52389119269532e-004,4.82002204845971e-003
7.41310241300967e+005	-7.17115006293009e-004,4.65149679208388e-003
7.49894209332506e+005	-6.83527210353490e-004,4.48897484362000e-003
7.58577575029235e+005	-6.51542827236866e-004,4.33223595233606e-003
7.67361489361870e+005	-6.21083190683625e-004,4.18106831723375e-003
7.76247116628744e+005	-5.92073644163440e-004,4.03526824164504e-003
7.85235634610125e+005	-5.64443325774584e-004,3.89463980315679e-003
7.94328234724335e+005	-5.38124965452891e-004,3.75899453811582e-003
8.03526122185671e+005	-5.13054693730037e-004,3.62815114000699e-003
8.12830516164154e+005	-4.89171861331936e-004,3.50193517103439e-003
8.22242649947127e+005	-4.66418868955354e-004,3.38017878627171e-003
8.31763771102727e+005	-4.44741006604732e-004,3.26272046978098e-003
8.41395141645252e+005	-4.24086301911848e-004,3.14940478213061e-003
8.51138038202434e+005	-4.04405376898832e-004,3.04008211877347e-003
8.60993752184659e+005	-3.85651312680066e-004,2.93460847877373e-003
8.70963589956140e+005	-3.67779521631167e-004,2.83284524339773e-003
8.81048873008074e+005	-3.50747626583577e-004,2.73465896410902e-003
8.91250938133806e+005	-3.34515346631477e-004,2.63992115953140e-003
9.01571137606018e+005	-3.19044389164029e-004,2.54850812096599e-003
9.12010839355972e+005	-3.04298347760372e-004,2.46030072606938e-003
9.22571427154826e+005	-2.90242605607581e-004,2.37518426031963e-003
9.33254300797055e+005	-2.76844244123027e-004,2.29304824591586e-003
9.44060876285988e+005	-2.64071956482356e-004,2.21378627777470e-003
9.54992586021501e+005	-2.51895965772770e-004,2.13729586630371e-003
9.66050878989880e+005	-2.40287947508496e-004,2.06347828664754e-003
9.77237220955878e+005	-2.29220956261448e-004,1.99223843411791e-003
9.88553094657007e+005	-2.18669356175058e-004,1.92348468553228e-003
1.00000000000007e+006	-2.08608755143305e-004,1.85712876619968e-003
1.01157945425997e+006	-1.99015942450106e-004,1.79308562230483e-003
1.02329299228082e+006	-1.89868829676450e-004,1.73127329845375e-003
1.03514216667942e+006	-1.81146394694153e-004,1.67161282015520e-003
1.04712854805097e+006	-1.72828628575874e-004,1.61402808102343e-003
1.05925372517736e+006	-1.64896485261012e-004,1.55844573449753e-003
1.07151930523768e+006	-1.57331833826585e-004,1.50479508988272e-003
1.08392691402128e+006	-1.50117413220976e-004,1.45300801252787e-003
1.09647819614326e+006	-1.43236789326685e-004,1.40301882796223e-003
1.10917481526248e+006	-1.36674314226006e-004,1.35476422982276e-003
1.12201845430204e+006	-1.30415087550773e-004,1.30818319141118e-003
1.13501081567239e+006	-1.24444919804176e-004,1.26321688072731e-003
1.14815362149696e+006	-1.18750297549009e-004,1.21980857883223e-003
1.16144861384042e+006	-1.13318350362737e-004,1.17790360140180e-003
1.17489755493961e+006	-1.08136819465414e-004,1.13744922333702e-003
1.18850222743710e+006	-1.03194027931753e-004,1.09839460630415e-003
1.20226443461750e+006	-9.84788524036649e-005,1.06069072908288e-003
1.21618600064645e+006	-9.39806962242354e-005,1.02429032060679e-003
1.23026877081247e+006	-8.96894639185163e-005,9.89147795584917e-004
1.24451461177147e+006	-8.55955369506538e-005,9.55219192598851e-004
1.25892541179426e+006	-8.16897506907601e-005,9.22462114573887e-004
1.27350308101675e+006	-7.79633725286049e-005,8.90835671527647e-004
1.28824955169322e+006	-7.44080810746503e-005,8.60300425503660e-004
1.30316677845239e+006	-7.10159463922032e-005,8.30818337601446e-004
1.31825673855650e+006	-6.77794112075161e-005,8.02352717018569e-004
1.33352143216342e+006	-6.46912730475528e-005,7.74868172023741e-004
1.34896288259175e+006	-6.17446672578502e-005,7.48330562783610e-004
1.36458313658902e+006	-5.89330508554686e-005,7.22706955969141e-004
1.38038426460298e+006	-5.62501871744377e-005,6.97965581070747e-004
1.39636836105604e+006	-5.36901312633831e-005,6.74075788354293e-004
1.41253754462285e+006	-5.12472159971658e-005,6.51008008393036e-004
1.42889395851120e+006	-4.89160388663955e-005,6.28733713113290e-004
1.44543977074603e+006	-4.66914494105900e-005,6.07225378294244e-004
1.46217717445682e+006	-4.45685372625614e-005,5.86456447464874e-004
1.47910838816831e+006	-4.25426207733126e-005,5.66401297143262e-004
1.49623565609454e+006	-4.06092361883435e-005,5.47035203365971e-004
1.51356124843632e+006	-3.87641273477808e-005,5.28334309457229e-004
1.53108746168214e+006	-3.70032358841901e-005,5.10275594989833e-004
1.54881661891259e+006	-3.53226918932844e-005,4.92836845891632e-004
1.56675107010826e+006	-3.37188050540285e-005,4.75996625653353e-004
1.58489319246123e+006	-3.21880561758530e-005,4.59734247595367e-004
1.60324539069016e+006	-3.07270891518420e-005,4.44029748152706e-004
1.62181009735905e+006	-2.93327032978426e-005,4.28863861139314e-004
1.64058977319966e+006	-2.80018460584748e-005,4.14217992954108e-004
1.65958690743768e+006	-2.67316060619901e-005,4.00074198692916e-004
1.67880401812268e+006	-2.55192065068514e-005,3.86415159131839e-004
1.69824365246187e+006	-2.43619988637742e-005,3.73224158548948e-004
1.71790838715771e+006	-2.32574568777971e-005,3.60485063352575e-004
1.73780082874950e+006	-2.22031708557292e-005,3.48182301485707e-004
1.75792361395882e+006	-2.11968422250626e-005,3.36300842577225e-004
1.77827941003905e+006	-2.02362783511392e-005,3.24826178811877e-004
1.79887091512892e+006	-1.93193876000238e-005,3.13744306492008e-004
1.81970085861011e+006	-1.84441746351663e-005,3.03041708265124e-004
1.84077200146909e+006	-1.76087359365322e-005,2.92705335992377e-004
1.86208713666300e+006	-1.68112555314433e-005,2.82722594234075e-004
1.88364908948994e+006	-1.60500009269097e-005,2.73081324329214e-004
1.90546071796338e+006	-1.53233192337410e-005,2.63769789046956e-004
1.92752491319107e+006	-1.46296334732051e-005,2.54776657788829e-004
1.94984459975819e+006	-1.39674390574618e-005,2.46090992321252e-004
1.97242273611500e+006	-1.33353004354328e-005,2.37702233018773e-004
1.99526231496902e+006	-1.27318478961769e-005,2.29600185599180e-004
2.01836636368171e+006	-1.21557745222342e-005,2.21775008332350e-004
2.04173794466968e+006	-1.16058332857713e-005,2.14217199705429e-004
2.06538015581068e+006	-1.10808342807100e-005,2.06917586527575e-004
2.08929613085419e+006	-1.05796420843583e-005,1.99867312458153e-004
2.11348903983680e+006	-1.01011732423763e-005,1.93057826942888e-004
2.13796208950239e+006	-9.64439387121382e-006,1.86480874543070e-004
2.16271852372718e+006	-9.20831737243838e-006,1.80128484643461e-004
2.18776162394971e+006	-8.79200225364663e-006,1.73992961525124e-004
2.21309470960580e+006	-8.39455005090817e-006,1.68066874789883e-004
2.23872113856850e+006	-8.01510334793613e-006,1.62343050123661e-004
2.26464430759322e+006	-7.65284388741119e-006,1.56814560386387e-004
2.29086765276794e+006	-7.30699077010672e-006,1.51474717016658e-004
2.31739464996865e+006	-6.97679873767275e-006,1.46317061739764e-004
2.34422881532009e+006	-6.66155653513576e-006,1.41335358568122e-004
2.37137370566183e+006	-6.36058534936130e-006,1.36523586083573e-004
2.39883291901966e+006	-6.07323731990622e-006,1.31875929991380e-004
2.42661009508259e+006	-5.79889411885910e-006,1.27386775936164e-004
2.45470891568521e+006	-5.53696559643015e-006,1.23050702570351e-004
2.48313310529575e+006	-5.28688848920683e-006,1.18862474866081e-004
2.51188643150976e+006	-5.04812518813872e-006,1.14817037661842e-004
2.54097270554949e+006	-4.82016256345525e-006,1.10909509435426e-004
2.57039578276905e+006	-4.60251084385332e-006,1.07135176295113e-004
2.60015956316546e+006	-4.39470254741815e-006,1.03489486181297e-004
2.63026799189557e+006	-4.19629146186186e-006,9.99680432710202e-005
2.66072505979900e+006	-4.00685167177845e-006,9.65666025782127e-005
2.69153480392711e+006	-3.82597663072314e-006,9.32810647426411e-005
2.72270130807811e+006	-3.65327827602807e-006,9.01074710008719e-005
2.75422870333837e+006	-3.48838618436484e-006,8.70419983327740e-005
2.78612116862998e+006	-3.33094676615861e-006,8.40809547773285e-005
2.81838293126466e+006	-3.18062249704778e-006,8.12207749117420e-005
2.85101826750412e+006	-3.03709118466878e-006,7.84580154880788e-005
2.88403150312682e+006	-2.90004526912612e-006,7.57893512218314e-005
2.91742701400138e+006	-2.76919115558534e-006,7.32115707270605e-005
2.95120922666660e+006	-2.64424857749996e-006,7.07215725929225e-005
2.98538261891818e+006	-2.52494998905327e-006,6.83163615965927e-005
3.01995172040224e+006	-2.41103998546261e-006,6.59930450477739e-005
3.05492111321574e+006	-2.30227474985716e-006,6.37488292601527e-005
3.09029543251382e+006	-2.19842152550050e-006,6.15810161453315e-005
3.12607936712419e+006	-2.09925811218702e-006,5.94869999249280e-005
3.16227766016862e+006	-2.00457238569555e-006,5.74642639566862e-005
3.19889510969164e+006	-1.91416183923641e-006,5.55103776705945e-005
3.23593656929652e+006	-1.82783314587698e-006,5.36229936111467e-005
3.27340694878863e+006	-1.74540174097898e-006,5.17998445820257e-005
3.31131121482616e+006	-1.66669142372514e-006,5.00387408896152e-005
3.34965439157853e+006	-1.59153397685625e-006,4.83375676818819e-005
3.38844156139228e+006	-1.51976880378027e-006,4.66942823792849e-005
3.42767786546476e+006	-1.45124258225447e-006,4.51069121944967e-005
3.46736850452558e+006	-1.38580893387828e-006,4.35735517378291e-005
3.50751873952594e+006	-1.32332810867027e-006,4.20923607053697e-005
3.54813389233602e+006	-1.26366668403637e-006,4.06615616469419e-005
3.58921934645032e+006	-1.20669727746832e-006,3.92794378111022e-005
3.63078054770129e+006	-1.15229827234233e-006,3.79443310644890e-005
3.67282300498112e+006	-1.10035355621685e-006,3.66546398829317e-005
3.71535229097201e+006	-1.05075227105623e-006,3.54088174118194e-005
3.75837404288473e+006	-1.00338857483372e-006,3.42053695933202e-005
3.80189396320590e+006	-9.58161413992274e-007,3.30428533581225e-005
3.84591782045383e+006	-9.14974306265910e-007,3.19198748794582e-005
3.89045144994310e+006	-8.73735133387304e-007,3.08350878872391e-005
3.93550075455807e+006	-8.34355943229123e-007,2.97871920402219e-005
3.98107170553527e+006	-7.96752760947520e-007,2.87749313541853e-005
4.02717034325490e+006	-7.60845408716115e-007,2.77970926841757e-005
4.07380277804144e+006	-7.26557333657737e-007,2.68525042589460e-005
4.12097519097362e+006	-6.93815443599276e-007,2.59400342657794e-005
4.16869383470367e+006	-6.62549950292291e-007,2.50585894839501e-005
4.21696503428614e+006	-6.32694219758379e-007,2.42071139651380e-005
4.26579518801625e+006	-6.04184629434064e-007,2.33845877591710e-005
4.31519076827798e+006	-5.76960431804873e-007,2.25900256835269e-005
4.36515832240199e+006	-5.50963624232533e-007,2.18224761350804e-005
4.41570447353346e+006	-5.26138824692810e-007,2.10810199426356e-005
4.46683592150997e+006	-5.02433153154506e-007,2.03647692588328e-005
4.51855944374957e+006	-4.79796118342423e-007,1.96728664900713e-005
4.57088189614910e+006	-4.58179509639010e-007,1.90044832631336e-005
4.62381021399296e+006	-4.37537293890520e-007,1.83588194272450e-005
4.67735141287234e+006	-4.17825516894344e-007,1.77351020903450e-005
4.73151258961517e+006	-3.99002209354359e-007,1.71325846883912e-005
4.78630092322675e+006	-3.81027297100901e-007,1.65505460865563e-005
4.84172367584137e+006	-3.63862515381277e-007,1.59882897112179e-005
4.89778819368484e+006	-3.47471327035628e-007,1.54451427116814e-005
4.95450190804829e+006	-3.31818844381404e-007,1.49204551506113e-005
5.01187233627311e+006	-3.16871754637785e-007,1.44135992221811e-005
5.06990708274744e+006	-3.02598248729133e-007,1.39239684969896e-005
5.12861383991405e+006	-2.88967953313846e-007,1.34509771928207e-005
5.18800038929001e+006	-2.75951865892064e-007,1.29940594703582e-005
5.24807460249813e+006	-2.63522292852325e-007,1.25526687529979e-005
5.30884444231030e+006	-2.51652790323678e-007,1.21262770699269e-005
5.37031796370294e+006	-2.40318107705825e-007,1.17143744216719e-005
5.43250331492475e+006	-2.29494133755716e-007,1.13164681673436e-005
5.49540873857667e+006	-2.19157845114520e-007,1.09320824328316e-005
5.55904257270447e+006	-2.09287257164219e-007,1.05607575392310e-005
5.62341325190393e+006	-1.99861377108101e-007,1.02020494508047e-005
5.68852930843886e+006	-1.90860159174255e-007,9.85552924181258e-006
5.75439937337202e+006	-1.82264461845760e-007,9.52078258155847e-006
5.82103217770917e+006	-1.74056007025643e-007,9.19740923703042e-006
5.88843655355635e+006	-1.66217341048880e-007,8.88502259253099e-006
5.95662143529057e+006	-1.58731797457688e-007,8.58324918571448e-006
6.02559586074405e+006	-1.51583461460174e-007,8.29172825946877e-006
6.09536897240217e+006	-1.44757135996052e-007,8.01011132909859e-006
6.16595001861530e+006	-1.38238309336587e-007,7.73806176428567e-006
6.23734835482468e+006	-1.32013124149269e-007,7.47525438531971e-006
6.30957344480243e+006	-1.26068347960835e-007,7.22137507311095e-006
6.38263486190599e+006	-1.20391344955322e-007,6.97612039251261e-006
6.45654229034706e+006	-1.14970049046671e-007,6.73919722849723e-006
6.53130552647524e+006	-1.09792938168178e-007,6.51032243474682e-006
6.60693448007648e+006	-1.04849009723681e-007,6.28922249423206e-006
6.68343917568667e+006	-1.00127757147908e-007,6.07563319137000e-006
6.76082975392035e+006	-9.56191475257700e-008,5.86929929536430e-006
6.83911647281483e+006	-9.13136002226618e-008,5.66997425434519e-006
6.91830970918991e+006	-8.72019664800440e-008,5.47741989993992e-006
6.99841996002329e+006	-8.32755099326045e-008,5.29140616191690e-006
7.07945784384194e+006	-7.95258880053195e-008,5.11171079255906e-006
7.16143410212959e+006	-7.59451341506031e-008,4.93811910043381e-006
7.24435960075047e+006	-7.25256408875499e-008,4.77042369323840e-006
7.32824533138962e+006	-6.92601436069928e-008,4.60842422941050e-006
7.41310241300976e+006	-6.61417051077451e-008,4.45192717820438e-006
7.49894209332515e+006	-6.31637008309644e-008,4.30074558794360e-006
7.58577575029244e+006	-6.03198047610747e-008,4.15469886217072e-006
7.67361489361880e+006	-5.76039759631140e-008,4.01361254342439e-006
7.76247116628753e+006	-5.50104457277380e-008,3.87731810438325e-006
7.85235634610134e+006	-5.25337052964149e-008,3.74565274612508e-006
7.94328234724345e+006	-5.01684941405909e-008,3.61845920325832e-006
8.03526122185681e+006	-4.79097887697910e-008,3.49558555569126e-006
8.12830516164164e+006	-4.57527920447561e-008,3.37688504681234e-006
8.22242649947137e+006	-4.36929229727968e-008,3.26221590786276e-006
8.31763771102737e+006	-4.17258069635791e-008,3.15144118829009e-006
8.41395141645262e+006	-3.98472665245425e-008,3.04442859187871e-006
8.51138038202445e+006	-3.80533123760918e-008,2.94105031846010e-006
8.60993752184670e+006	-3.63401349676034e-008,2.84118291101248e-006
8.70963589956151e+006	-3.47040963761429e-008,2.74470710796609e-006
8.81048873008085e+006	-3.31417225706140e-008,2.65150770053648e-006
8.91250938133817e+006	-3.16496960248328e-008,2.56147339491436e-006
9.01571137606029e+006	-3.02248486637778e-008,2.47449667914641e-006
9.12010839355983e+006	-2.88641551279680e-008,2.39047369454702e-006
9.22571427154838e+006	-2.75647263416115e-008,2.30930411148667e-006
9.33254300797066e+006	-2.63238033708074e-008,2.23089100940748e-006
9.44060876286000e+006	-2.51387515587116e-008,2.15514076092207e-006
9.54992586021513e+006	-2.40070549251625e-008,2.08196291985649e-006
9.66050878989892e+006	-2.29263108188324e-008,2.01127011310265e-006
9.77237220955890e+006	-2.18942248105068e-008,1.94297793615072e-006
9.88553094657019e+006	-2.09086058166109e-008,1.87700485217578e-006
1.00000000000008e+007	-1.99673614425920e-008,1.81327209455793e-006
1.01157945425998e+007	-1.90684935362386e-008,1.75170357271859e-006
1.02329299228084e+007	-1.82100939414632e-008,1.69222578116025e-006
1.03514216667943e+007	-1.73903404435045e-008,1.63476771160042e-006
1.04712854805098e+007	-1.66074928969132e-008,1.57926076809444e-006
1.05925372517738e+007	-1.58598895280751e-008,1.52563868504532e-006
1.07151930523769e+007	-1.51459434043994e-008,1.47383744800229e-006
1.08392691402129e+007	-1.44641390626522e-008,1.42379521715314e-006
1.09647819614327e+007	-1.38130292892591e-008,1.37545225341859e-006
1.10917481526249e+007	-1.31912320457209e-008,1.32875084705999e-006
1.12201845430206e+007	-1.25974275325987e-008,1.28363524871505e-006
1.13501081567241e+007	-1.20303553858185e-008,1.24005160277861e-006
1.14815362149698e+007	-1.14888119993281e-008,1.19794788304888e-006
1.16144861384044e+007	-1.09716479684089e-008,1.15727383056183e-006
1.17489755493963e+007	-1.04777656482018e-008,1.11798089353945e-006
1.18850222743712e+007	-1.00061168222510e-008,1.08002216937975e-006
1.20226443461751e+007	-9.55570047610770e-009,1.04335234861913e-006
1.21618600064647e+007	-9.12556067125338e-009,1.00792766079991e-006
1.23026877081248e+007	-8.71478451482283e-009,9.73705822178288e-007
1.24451461177149e+007	-8.32250022080601e-009,9.40645985209972e-007
1.25892541179427e+007	-7.94787525860555e-009,9.08708689753125e-007
1.27350308101677e+007	-7.59011458501157e-009,8.77855815930089e-007
1.28824955169324e+007	-7.24845895583362e-009,8.48050538591513e-007
1.30316677845241e+007	-6.92218331359901e-009,8.19257283328337e-007
1.31825673855652e+007	-6.61059524788882e-009,7.91441683978992e-007
1.33352143216343e+007	-6.31303352503751e-009,7.64570541580939e-007
1.34896288259177e+007	-6.02886668406980e-009,7.38611784717415e-007
1.36458313658904e+007	-5.75749169588943e-009,7.13534431211944e-007
1.38038426460300e+007	-5.49833268286909e-009,6.89308551124742e-007
1.39636836105605e+007	-5.25083969611934e-009,6.65905231006767e-007
1.41253754462287e+007	-5.01448754783719e-009,6.43296539368613e-007
1.42889395851122e+007	-4.78877469625205e-009,6.21455493322945e-007
